"","subjectkey","freq_Lotto","freq_OthLotA","freq_OthLotB","freq_Scratch","freq_VSbet","freq_VHorse","freq_Casino","freq_Slots","freq_Table","freq_PVei","freq_OVei","freq_FHorse","freq_Private","freq_Cruise","freq_PPaf","freq_OPaf","freq_PFor","freq_OFor","freq_Other","diverity","diverity_No_lottery"
"5014","5487",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5015","5488",0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5
"5016","5489",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6
"5017","5490",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5018","5491",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,16,15
"5019","5492",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5020","5493",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5021","5494",1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,9,8
"5022","5495",1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5
"5023","5496",0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,5,5
"5024","5497",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"5025","5498",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5026","5499",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2
"5027","5500",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5028","5501",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5029","5502",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5030","5503",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5031","5504",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5032","5506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5033","5507",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5034","5508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5035","5509",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5036","5510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5037","5511",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5038","5512",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5039","5514",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5040","5515",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5041","5516",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5042","5517",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6,5
"5043","5518",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5044","5519",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5045","5521",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5046","5522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5047","5523",1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,8,7
"5048","5526",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
"5049","5527",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5050","5528",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5051","5529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5052","5530",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5053","5531",1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,11,10
"5054","5533",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5055","5534",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,5
"5056","5535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5057","5536",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5058","5537",1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,5,4
"5059","5538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5060","5539",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3
"5061","5540",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"5062","5541",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5063","5542",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5064","5543",1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,12,11
"5065","5544",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5066","5545",1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,4
"5067","5546",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"5068","5547",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5069","5548",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"5070","5549",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5071","5550",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5072","5551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5073","5552",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,5
"5074","5553",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5075","5554",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5076","5555",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2
"5077","5557",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,10,9
"5078","5558",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5079","5559",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5
"5080","5560",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5081","5561",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5082","5562",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5083","5563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5084","5565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5085","5566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5086","5567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5087","5568",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5088","5569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5089","5570",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"5090","5571",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5091","5572",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5092","5573",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5093","5574",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"5094","5575",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5095","5576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5096","5577",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5097","5578",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"5098","5579",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5099","5580",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5100","5581",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,10,9
"5101","5582",1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5
"5102","5583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5103","5584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5104","5585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5105","5586",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5106","5587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5107","5588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5108","5589",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5109","5590",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5110","5591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5111","5592",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5112","5594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5113","5595",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3
"5114","5596",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,15,14
"5115","5597",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5116","5598",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5117","5599",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"5118","5600",1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,11,10
"5119","5601",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2
"5120","5602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5121","5603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5122","5605",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5123","5606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5124","5607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5125","5608",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3
"5126","5609",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5127","5610",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5128","5611",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"5129","5612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5130","5613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5131","5615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5132","5616",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5133","5617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5134","5618",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5135","5619",1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,6,5
"5136","5620",1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,4
"5137","5621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5138","5622",1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,11,10
"5139","5623",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5140","5626",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5141","5627",1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,8,7
"5142","5628",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,15,14
"5143","5629",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5144","5630",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5145","5631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5146","5632",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5147","5633",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3
"5148","5634",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3
"5149","5635",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5150","5636",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4
"5151","5637",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5152","5638",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5153","5639",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5154","5640",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3
"5155","5641",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5156","5642",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
"5157","5643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5158","5644",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5159","5646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5160","5647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5161","5648",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"5162","5649",1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,11,10
"5163","5650",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"5164","5651",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5165","5652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5166","5653",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5167","5655",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5168","5656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5169","5657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5170","5658",0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5
"5171","5659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
"5172","5660",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5173","5661",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"5174","5662",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"5175","5663",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5176","5665",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3
"5177","5667",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5178","5668",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"5179","5670",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5180","5671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5181","5672",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5182","5673",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2
"5183","5674",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"5184","5675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5185","5676",1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"5186","5677",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"5187","5678",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5188","5679",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5189","5680",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5190","5681",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"5191","5682",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5192","5683",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5193","5684",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"5194","5685",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5195","5686",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,3
"5196","5687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5197","5688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198","5689",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5199","5690",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
"5200","5691",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,3
"5201","5692",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5202","5693",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5203","5694",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5204","5695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5205","5696",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5206","5697",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5207","5698",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5208","5699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5209","5700",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"5210","5701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5211","5702",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5212","5703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5213","5704",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5214","5706",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5215","5707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5216","5708",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
"5217","5709",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5218","5710",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5219","5711",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5220","5712",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5221","5713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5222","5714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5223","5715",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5224","5716",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"5225","5717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5226","5718",1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,6
"5227","5719",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5228","5720",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5229","5721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5230","5722",1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,7
"5231","5724",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2
"5232","5725",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"5233","5726",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5234","5727",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5235","5728",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"5236","5729",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5237","5730",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5238","5731",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2
"5239","5732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5240","5733",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5241","5734",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5242","5735",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"5243","5736",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5244","5737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5245","5738",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5246","5739",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5247","5740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5248","5741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5249","5742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5250","5744",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5251","5745",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5252","5746",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5253","5747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5254","5748",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5255","5749",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5256","5751",1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5
"5257","5752",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5258","5753",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5259","5754",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,4
"5260","5755",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5261","5756",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
"5262","5758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5263","5760",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"5264","5761",1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
"5265","5762",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
"5266","5763",1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5
"5267","5764",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5268","5765",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,9
"5269","5766",1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,5
"5270","5767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5271","5768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5272","5769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5273","5770",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"5274","5771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5275","5772",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5276","5773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5277","5774",1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,10,9
"5278","5775",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5279","5776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5280","5778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5281","5779",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
"5282","5780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5283","5783",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"5284","5784",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4
"5285","5785",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3
"5286","5786",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5287","5787",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5288","5788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5289","5790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5290","5791",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
"5291","5792",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3
"5292","5793",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5293","5794",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
"5294","5795",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
"5295","5796",1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4
